@ATTRIBUTE gestureScrollYSpeedPositiveStats_MIN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedPositiveStats_SUM NUMERIC 
@ATTRIBUTE gestureScrollYSpeedPositiveStats_STD NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_N NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MEANN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MAX NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_MIN NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_SUM NUMERIC 
@ATTRIBUTE gestureScrollYSpeedNegativeStats_STD NUMERIC 
@ATTRIBUTE page_viewing_time NUMERIC 
@ATTRIBUTE selfrelevanceReport NUMERIC 
@data 

1387,0.039976251303532814,0.05882353,0.015686275,55.4470605580001,0.007342500918623851,1387,0.039976251303532814,0.05882353,0.015686275,55.4470605580001,0.007342500918623851,38,290.9462411577684,1189.5988455098623,0.0,11055.957163995201,215.0907476193941,38,0.3455979428468439,1.9214404764442417,0.0,13.132721828180069,0.36496112345326437,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,44.0,4232.0,1087,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,1087,0.0,0.0,0.0,0.0,0.0,1087,0.07727690892364279,9.0,0.0,84.0,0.5705387745214361,4,1.0,1.0,1.0,4.0,0.0,1083,-0.04247460757156097,0.0,-3.0,-46.0,0.2685728835216431,149760,3.0
74,0.06380498235135135,0.09411765,0.02745098,4.721568693999999,0.021452791835159548,74,0.06380498235135135,0.09411765,0.02745098,4.721568693999999,0.021452791835159548,12,15.739158785921065,130.53160839712726,0.0,188.86990543105279,36.73732791421627,12,0.1225986332117485,0.7788574203444337,0.0,1.471183598540982,0.23702640149090282,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,217.0,16,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,16,0.0,0.0,0.0,0.0,0.0,4194,1.0
376,0.09103045633776595,0.12941177,0.011764706,34.22745158299998,0.020646953973508027,376,0.09103045633776595,0.12941177,0.011764706,34.22745158299998,0.020646953973508027,18,308.84542538054666,563.1983639217439,0.0,5559.21765684984,142.01027796987043,18,3.2159986602042006,31.79747296861942,0.0,57.88797588367561,8.043560550115506,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1912.0,339,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,339,0.0,0.0,0.0,0.0,0.0,339,4.882005899704993,1600.0,0.0,1655.0,86.89630765873706,5,1.0,1.0,1.0,5.0,0.0,334,-0.22754491017964068,0.0,-40.0,-76.0,2.2142770339915403,5625,2.0
39,0.06395173748717949,0.08627451,0.03529412,2.494117762,0.010303234252375323,39,0.06395173748717949,0.08627451,0.03529412,2.494117762,0.010303234252375323,3,132.23937316912182,297.61421954963805,0.0,396.71811950736543,151.54875653809344,3,0.2906762806482805,0.7730239468821768,0.0,0.8720288419448415,0.4206482445613639,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,509.0,38,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,38,0.0,0.0,0.0,0.0,0.0,38,0.05263157894736845,1.0,0.0,2.0,0.2262942859214142,2,1.0,1.0,1.0,2.0,0.0,36,0.0,0.0,0.0,0.0,0.0,24336,6.0
95,0.04037151824210526,0.101960786,0.019607844,3.835294233,0.01569538430323287,95,0.04037151824210526,0.101960786,0.019607844,3.835294233,0.01569538430323287,10,59.14703429296635,166.9685074000334,0.0,591.4703429296635,60.72803237725697,10,0.13247004873053722,0.3356997328482315,0.0,1.3247004873053723,0.10977798422684984,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,563.0,75,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,75,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,75,0.0,0.0,0.0,0.0,0.0,37540,6.0
74,0.08998410343243243,0.12941177,0.019607844,6.658823654000001,0.03099349283251812,74,0.08998410343243243,0.12941177,0.019607844,6.658823654000001,0.03099349283251812,5,122.94235411127474,178.58209841936278,6.328247059670566,614.7117705563736,67.45542937554013,5,0.21039228667942425,0.3037110517336102,0.03164123529835283,1.0519614333971212,0.10892023868022276,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,550.0,38,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,38,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,38,0.0,0.0,0.0,0.0,0.0,3750,1.0
96,0.042728759104166666,0.07058824,0.015686275,4.101960874000001,0.008176192814677397,96,0.042728759104166666,0.07058824,0.015686275,4.101960874000001,0.008176192814677397,5,161.71119774524038,291.58642649868995,1.460372897302612,808.5559887262019,108.50605800718141,5,0.1830348866107445,0.252019383317796,0.10431234980732942,0.9151744330537225,0.0654608459226738,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0,NaN,NaN,NaN,0.0,NaN,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,391.0,71,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,71,0.0,0.0,0.0,0.0,0.0,71,0.014084507042253528,1.0,0.0,1.0,0.11867816581938527,1,1.0,1.0,1.0,1.0,0.0,70,0.0,0.0,0.0,0.0,0.0,4019,1.0
243,0.03196966133333333,0.043137256,0.02745098,7.768627704000034,0.00273101342169859,243,0.03196966133333333,0.043137256,0.02745098,7.768627704000034,0.00273101342169859,18,164.08453173336858,367.269052690057,0.0,2953.5215712006348,118.05457589691261,18,0.38349701688084414,1.6850374819184697,0.0,6.902946303855194,0.40908023028444196,2,1.1628868071818892,1.756440281030445,0.5693333333333334,2.3257736143637784,0.8394113727102918,1,0.5693333333333334,0.5693333333333334,0.5693333333333334,0.5693333333333334,0.0,1,1.756440281030445,1.756440281030445,1.756440281030445,1.756440281030445,0.0,0.0,2293.0,164,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,164,0.0,0.0,0.0,0.0,0.0,164,0.03048780487804876,1.0,0.0,5.0,0.17245184222610221,4,1.0,1.0,1.0,4.0,0.0,160,-0.006250000000000014,0.0,-1.0,-1.0,0.07905694150420947,91078,3.0
51,0.03936947423529412,0.05490196,0.023529412,2.007843186000001,0.00752126952997804,51,0.03936947423529412,0.05490196,0.023529412,2.007843186000001,0.00752126952997804,5,262.6280361948375,459.3101955541357,7.788604722696073,1313.1401809741874,161.92891532761706,5,6.678720857115958,30.482054906063937,0.028016563750705298,33.39360428557979,13.32140203438697,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1975.0,65,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,65,0.0,0.0,0.0,0.0,0.0,65,1.2461538461538468,25.0,0.0,81.0,3.4732494207098834,29,1.4137931034482758,5.0,1.0,41.0,0.9070061182385527,36,0.0,0.0,0.0,0.0,0.0,6258,2.0
317,0.07186243758359621,0.11764706,0.02745098,22.78039271399998,0.022763591154806168,317,0.07186243758359621,0.11764706,0.02745098,22.78039271399998,0.022763591154806168,39,170.01812383258883,410.24306930184815,0.0,6630.706829470963,86.53047810377761,39,1.8941818761275824,30.49860316345447,0.0,73.87309316897574,5.042872017349717,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,3258.0,505,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,505,0.0,0.0,0.0,0.0,0.0,505,0.5168316831683162,25.0,0.0,261.0,2.4275644804887597,19,2.3157894736842106,5.0,1.0,44.0,1.529438225803745,486,-0.1460905349794239,0.0,-4.0,-71.0,0.4688823561955241,35053,2.0
31,0.03466160787096774,0.047058824,0.019607844,1.0745098439999998,0.007308354679889657,31,0.03466160787096774,0.047058824,0.019607844,1.0745098439999998,0.007308354679889657,9,75.50201716144329,187.0550584682578,0.0,679.5181544529896,89.8539739588927,9,0.6987535807139552,3.3152136235702527,0.0,6.288782226425598,1.0960765062435538,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,369.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,15,0.20000000000000004,1.0,0.0,3.0,0.41403933560541256,0,NaN,NaN,NaN,0.0,NaN,15,-0.20000000000000004,0.0,-1.0,-3.0,0.41403933560541256,11376,1.0
48,0.062908497875,0.09803922,0.03137255,3.0196078980000003,0.019781597157555793,48,0.062908497875,0.09803922,0.03137255,3.0196078980000003,0.019781597157555793,5,104.58750041435319,287.7986066494027,0.0,522.9375020717658,140.94192633487032,5,0.12329023455032734,0.3539958261370267,0.0,0.6164511727516367,0.1548044310860785,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,383.0,26,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,26,0.0,0.0,0.0,0.0,0.0,26,0.03846153846153848,1.0,0.0,1.0,0.196116135138184,1,1.0,1.0,1.0,1.0,0.0,25,0.0,0.0,0.0,0.0,0.0,4461,5.0
368,0.08336530493750001,0.15686275,0.03529412,30.678432217000086,0.028600392334189515,368,0.08336530493750001,0.15686275,0.03529412,30.678432217000086,0.028600392334189515,10,297.92922072012067,773.2933630527201,0.0,2979.292207201207,203.87438412098322,10,0.26846721479280833,0.7893493852244206,0.0,2.6846721479280835,0.25619513540412486,16,1.0028909595549023,1.0772833723653397,0.7116666666666666,16.046255352878436,0.08111498473702686,2,0.8397043010752687,0.9677419354838709,0.7116666666666666,1.6794086021505374,0.18107255907481323,14,1.026203339337707,1.0772833723653397,1.006993006993007,14.366846750727898,0.019688008564361006,309.0,905.0,261,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,261,0.0,0.0,0.0,0.0,0.0,261,0.08045977011494268,9.0,0.0,21.0,0.5926159244841924,6,1.0,1.0,1.0,6.0,0.0,255,-0.0352941176470589,0.0,-3.0,-9.0,0.2404257455816454,89350,5.0
134,0.03178226594029851,0.039215688,0.023529412,4.25882363599999,0.004693794935182843,134,0.03178226594029851,0.039215688,0.023529412,4.25882363599999,0.004693794935182843,17,126.85188083807071,513.308374572076,0.0,2156.481974247202,173.23764168376323,17,0.19891759824866365,0.9654423460065416,0.0,3.381599170227282,0.288950642225488,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1323.0,136,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,136,0.0,0.0,0.0,0.0,0.0,136,0.38235294117647023,36.0,0.0,52.0,3.093742366465788,16,1.0,1.0,1.0,16.0,0.0,120,-0.050000000000000044,0.0,-6.0,-6.0,0.5477225575051647,27287,1.0
402,0.05859916285572139,0.14117648,0.011764706,23.556863468000024,0.01926519365518932,402,0.05859916285572139,0.14117648,0.011764706,23.556863468000024,0.01926519365518932,16,182.4563593438168,361.0318257397869,0.0,2919.301749501069,112.48111153104472,16,0.7911771870645576,7.718217746056412,0.0,12.658834993032926,1.8918386756695387,3,1.0837183273145918,1.724824371483198,0.7116666666666666,3.2511549819437757,0.5575973723718984,2,0.7631653052302889,0.8146639437939112,0.7116666666666666,1.5263306104605778,0.07283007310042475,1,1.724824371483198,1.724824371483198,1.724824371483198,1.724824371483198,0.0,0.0,1862.0,354,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,354,0.0,0.0,0.0,0.0,0.0,354,0.059322033898305176,9.0,0.0,21.0,0.5421451393225192,6,1.5,3.0,1.0,9.0,0.8366600265340756,348,-0.011494252873563163,0.0,-1.0,-4.0,0.10674679821620583,60372,3.0
25,0.08109804084,0.105882354,0.03137255,2.027451021,0.026275485323774227,25,0.08109804084,0.105882354,0.03137255,2.027451021,0.026275485323774227,3,54.17822714595697,160.5875378870098,0.0,162.5346814378709,92.15830891076166,3,0.10076460581272387,0.29250917647907065,0.0,0.3022938174381716,0.16612772220400446,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,226.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,4098,2.0
90,0.032810458755555556,0.043137256,0.019607844,2.952941288,0.0044168417691451654,90,0.032810458755555556,0.043137256,0.019607844,2.952941288,0.0044168417691451654,20,107.8612093002497,256.57097275900094,0.0,2157.224186004994,81.20294370135166,20,2.924042888422645,42.76182879316682,0.0,58.48085776845288,9.455725733122895,2,1.0584094457455113,1.4051522248243562,0.7116666666666666,2.1168188914910226,0.4903683408282402,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,1.4051522248243562,1.4051522248243562,1.4051522248243562,1.4051522248243562,0.0,0.0,1903.0,113,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,113,0.0,0.0,0.0,0.0,0.0,113,2.230088495575223,25.0,0.0,252.0,5.2389489975797146,14,3.357142857142857,4.0,1.0,47.0,1.2774459408789596,99,-0.35353535353535387,0.0,-5.0,-35.0,0.7865337455704284,57552,1.0
703,0.052681785129445234,0.08235294,0.015686275,37.03529494600017,0.013283584463831918,703,0.052681785129445234,0.08235294,0.015686275,37.03529494600017,0.013283584463831918,50,210.20352173588665,750.3450652714068,0.0,10510.176086794334,141.64386702808017,50,0.4692010700409441,2.0581265846314714,0.0,23.460053502047202,0.4595746959706053,3,1.0806572900849687,1.707259920215874,0.7116666666666666,3.241971870254906,0.5455038415355522,2,0.767355975019516,0.8230452833723655,0.7116666666666666,1.534711950039032,0.078756575151777,1,1.707259920215874,1.707259920215874,1.707259920215874,1.707259920215874,0.0,0.0,3190.0,739,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,739,0.0,0.0,0.0,0.0,0.0,739,0.4871447902571036,49.0,0.0,360.0,2.789019282399854,27,1.4444444444444444,3.0,1.0,39.0,0.7510676161988109,712,-0.13342696629213516,0.0,-7.0,-95.0,0.6234115546965644,161659,3.0
42,0.05592903930952381,0.07058824,0.03529412,2.349019651,0.007652367805903872,42,0.05592903930952381,0.07058824,0.03529412,2.349019651,0.007652367805903872,2,223.92104530724953,235.82782152498672,212.01426908951234,447.84209061449906,16.838724411265357,2,0.20093305652326798,0.2970123696788246,0.10485374336771135,0.40186611304653597,0.1358766677280799,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0,NaN,NaN,NaN,0.0,NaN,0.0,244.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,5319,4.0
52,0.0472850689423077,0.09019608,0.023529412,2.458823585,0.017664794995555216,52,0.0472850689423077,0.09019608,0.023529412,2.458823585,0.017664794995555216,7,207.9174964686009,386.8179504497133,0.0,1455.422475280206,140.01468863776782,7,0.9739067822420537,2.8063141142262915,0.0,6.817347475694375,1.0170163901227445,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,298.0,562.0,56,0.08928571428571427,1.0,0.0,5.0,0.2877363511831756,3,1.0,1.0,1.0,3.0,0.0,53,-0.03773584905660378,0.0,-1.0,-2.0,0.19238024756109742,56,0.5892857142857142,16.0,0.0,33.0,2.9956136764778742,1,1.0,1.0,1.0,1.0,0.0,55,-0.1454545454545454,0.0,-4.0,-8.0,0.7556743816246332,5773,2.0
15,0.0653594792,0.078431375,0.039215688,0.9803921879999999,0.016549542346632324,15,0.0653594792,0.078431375,0.039215688,0.9803921879999999,0.016549542346632324,2,137.27438409230322,142.62905970882477,131.91970847578168,274.54876818460644,7.572654878993286,2,0.4540904549531225,0.5224507681641933,0.38573014174205167,0.908180909906245,0.09667608207116904,2,0.8534868500203224,0.8822314049586776,0.8247422950819673,1.7069737000406449,0.040650939438200376,2,0.8534868500203224,0.8822314049586776,0.8247422950819673,1.7069737000406449,0.040650939438200376,0,NaN,NaN,NaN,0.0,NaN,0.0,259.0,11,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,11,0.0,0.0,0.0,0.0,0.0,65814,6.0
9,0.06318083133333333,0.07058824,0.043137256,0.5686274819999998,0.011998406759469858,9,0.06318083133333333,0.07058824,0.043137256,0.5686274819999998,0.011998406759469858,1,31.098998624901135,31.098998624901135,31.098998624901135,31.098998624901135,0.0,1,0.07475720823293543,0.07475720823293543,0.07475720823293543,0.07475720823293543,0.0,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,87.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,15,0.0,0.0,0.0,0.0,0.0,10774,4.0
7,0.044817928285714285,0.078431375,0.02745098,0.313725498,0.018923637268381102,7,0.044817928285714285,0.078431375,0.02745098,0.313725498,0.018923637268381102,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,844.0,2,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,2,0.0,0.0,0.0,0.0,0.0,14010,2.0
144,0.03662854245833333,0.050980393,0.03529412,5.274510113999995,0.0025889742260148,144,0.03662854245833333,0.050980393,0.03529412,5.274510113999995,0.0025889742260148,5,211.70309895617663,535.9397268391713,0.0,1058.5154947808833,223.90508228345064,5,0.0703542185652655,0.15936329910505095,0.0,0.35177109282632746,0.07472525241283726,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,512.0,105,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,105,0.0,0.0,0.0,0.0,0.0,105,0.00952380952380952,1.0,0.0,1.0,0.09759000729485347,1,1.0,1.0,1.0,1.0,0.0,104,0.0,0.0,0.0,0.0,0.0,2654,1.0
248,0.06525933125403226,0.11372549,0.023529412,16.184314150999963,0.0226490606649306,248,0.06525933125403226,0.11372549,0.023529412,16.184314150999963,0.0226490606649306,26,96.29503152924569,336.9325136544054,0.0,2503.6708197603884,105.78453182259962,26,0.19743977967370585,0.9865765632989469,0.0,5.133434271516353,0.2753578883659257,7,1.0667159835306044,1.726580844471842,0.5620609182613032,7.467011884714231,0.40638432718511136,3,0.6958542535239993,0.8138351756440282,0.5620609182613032,2.087562760571998,0.1266297495741086,4,1.3448622810355584,1.726580844471842,1.0666666666666667,5.3794491241422335,0.28091660786458633,59.0,402.0,112,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,112,0.0,0.0,0.0,0.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,112,0.0,0.0,0.0,0.0,0.0,98697,6.0
5,0.0470588252,0.0627451,0.03529412,0.235294126,0.011764705500000019,5,0.0470588252,0.0627451,0.03529412,0.235294126,0.011764705500000019,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,1,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.7116666666666666,0.0,0,NaN,NaN,NaN,0.0,NaN,NaN,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,2844,1.0
1388,0.07566254331195968,0.1254902,0.023529412,105.01961011699892,0.016550968680491846,1388,0.07566254331195968,0.1254902,0.023529412,105.01961011699892,0.016550968680491846,55,221.3917840356121,745.2374990009428,0.0,12176.548121958664,137.81596622497088,55,0.4382596580089312,2.51478920544683,0.0,24.104281190491214,0.5617520810495008,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,2330.0,1113,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,1113,0.0,0.0,0.0,0.0,0.0,1113,0.251572327044024,36.0,0.0,280.0,1.7946662954141086,63,1.142857142857143,5.0,1.0,72.0,0.6440081861116371,1050,-0.06857142857142846,0.0,-6.0,-72.0,0.39907287352328585,36146,4.0
133,0.054754534819548874,0.0627451,0.02745098,7.282353130999986,0.010221710744228764,133,0.054754534819548874,0.0627451,0.02745098,7.282353130999986,0.010221710744228764,9,236.31104021746967,442.55736315061273,1.9471435508610844,2126.799361957227,146.06744578518447,9,5.322053633221566,27.582860960204982,0.008429192860870495,47.8984826989941,9.299475545785402,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1562.0,98,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,98,0.0,0.0,0.0,0.0,0.0,98,0.6122448979591838,49.0,0.0,60.0,5.022901476076918,3,3.6666666666666665,7.0,1.0,11.0,3.0550504633038935,95,-0.010526315789473672,0.0,-1.0,-1.0,0.10259783520851548,6311,2.0
233,0.04522427081545064,0.08235294,0.015686275,10.537255099999976,0.012852588134234377,233,0.04522427081545064,0.08235294,0.015686275,10.537255099999976,0.012852588134234377,21,129.79404170105346,265.2998666296813,0.0,2725.674875722123,49.982858028799306,21,0.8549228876246462,7.228810967774196,0.0,17.953380640117572,1.7632210622587745,3,1.255069294186061,1.7142857142857142,0.8196721311475411,3.765207882558183,0.4477821831415789,1,0.8196721311475411,0.8196721311475411,0.8196721311475411,0.8196721311475411,0.0,2,1.4727678757053209,1.7142857142857142,1.2312500371249278,2.9455357514106417,0.34155780287542803,0.0,1933.0,241,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,241,0.0,0.0,0.0,0.0,0.0,241,0.004149377593361,1.0,0.0,1.0,0.0644156626400831,1,1.0,1.0,1.0,1.0,0.0,240,0.0,0.0,0.0,0.0,0.0,122235,5.0
19,0.032404542105263154,0.03529412,0.03137255,0.6156862999999999,0.0017741728890342703,19,0.032404542105263154,0.03529412,0.03137255,0.6156862999999999,0.0017741728890342703,3,85.31378772873268,250.58668781844065,0.0,255.941363186198,143.15556840416815,3,0.1605699880461695,0.4276223341611615,0.0,0.48170996413850853,0.23284991862417026,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,335.0,21,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,21,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,21,0.0,0.0,0.0,0.0,0.0,4886,4.0
2,0.03529412,0.03529412,0.03529412,0.07058824,0.0,2,0.03529412,0.03529412,0.03529412,0.07058824,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1233.0,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,69417,2.0
176,0.029500891875,0.039215688,0.023529412,5.192156970000005,0.004212295574323324,176,0.029500891875,0.039215688,0.023529412,5.192156970000005,0.004212295574323324,12,73.00175752760421,372.4733963205038,0.0,876.0210903312505,102.45137100721753,12,0.1275148630598319,0.4385291498746042,0.0,1.5301783567179825,0.13797126530750123,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,311.0,100,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,100,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,100,0.0,0.0,0.0,0.0,0.0,11632,1.0
75,0.06326797478666667,0.09019608,0.023529412,4.745098108999999,0.017882005945294963,75,0.06326797478666667,0.09019608,0.023529412,4.745098108999999,0.017882005945294963,8,107.00702984500977,178.55319338230206,0.0,856.0562387600781,68.65330365371106,8,0.3975350923122472,1.00288113657334,0.0,3.1802807384979777,0.3607355875447684,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,0.0,NaN,0.0,1313.0,110,0.0,0.0,0.0,0.0,0.0,0,NaN,NaN,NaN,0.0,NaN,110,0.0,0.0,0.0,0.0,0.0,110,0.018181818181818177,1.0,0.0,2.0,0.1342200153122675,2,1.0,1.0,1.0,2.0,0.0,108,0.0,0.0,0.0,0.0,0.0,78021,4.0
